step_id,problem_id,run_id,pair_id,fold,prm_rating,step_type_analysis,position_bin,target_tokens,prefix_tokens,control_correct_frequency,control_correct,target_correct,danger_outcome,benefit_outcome
prm-85a91c7360442cec,problem-3b95366916efe8e8,4,prm-85a91c7360442cec|run4,4,-1,harmful,middle,13,457,0/4,0,0,0,0
prm-685fe7b1359fce4f,problem-4bf09b4453a890ca,1,prm-685fe7b1359fce4f|run1,2,1,redundant,middle,18,431,4/4,1,1,0,0
prm-685fe7b1359fce4f,problem-4bf09b4453a890ca,2,prm-685fe7b1359fce4f|run2,2,1,redundant,middle,18,431,4/4,1,1,0,0
prm-685fe7b1359fce4f,problem-4bf09b4453a890ca,3,prm-685fe7b1359fce4f|run3,2,1,redundant,middle,18,431,4/4,1,1,0,0
prm-685fe7b1359fce4f,problem-4bf09b4453a890ca,4,prm-685fe7b1359fce4f|run4,2,1,redundant,middle,18,431,4/4,1,1,0,0
prm-2694ff7bb4a98ca8,problem-d43b5b59260aea9d,1,prm-2694ff7bb4a98ca8|run1,2,0,redundant,early,26,296,4/4,1,1,0,0
prm-2694ff7bb4a98ca8,problem-d43b5b59260aea9d,2,prm-2694ff7bb4a98ca8|run2,2,0,redundant,early,26,296,4/4,1,1,0,0
prm-2694ff7bb4a98ca8,problem-d43b5b59260aea9d,3,prm-2694ff7bb4a98ca8|run3,2,0,redundant,early,26,296,4/4,1,1,0,0
prm-2694ff7bb4a98ca8,problem-d43b5b59260aea9d,4,prm-2694ff7bb4a98ca8|run4,2,0,redundant,early,26,296,4/4,1,1,0,0
prm-8115590161527562,problem-c4af92bf4d3d000a,1,prm-8115590161527562|run1,3,-1,harmful,early,34,487,0/4,0,0,0,0
prm-8115590161527562,problem-c4af92bf4d3d000a,2,prm-8115590161527562|run2,3,-1,harmful,early,34,487,0/4,0,0,0,0
prm-8115590161527562,problem-c4af92bf4d3d000a,3,prm-8115590161527562|run3,3,-1,harmful,early,34,487,0/4,0,0,0,0
prm-8115590161527562,problem-c4af92bf4d3d000a,4,prm-8115590161527562|run4,3,-1,harmful,early,34,487,0/4,0,0,0,0
prm-21c4281b443f082f,problem-3d1f09ed5cfd53dc,1,prm-21c4281b443f082f|run1,0,1,harmful,early,19,354,4/4,1,1,0,0
prm-21c4281b443f082f,problem-3d1f09ed5cfd53dc,2,prm-21c4281b443f082f|run2,0,1,harmful,early,19,354,4/4,1,0,1,0
prm-21c4281b443f082f,problem-3d1f09ed5cfd53dc,3,prm-21c4281b443f082f|run3,0,1,harmful,early,19,354,4/4,1,0,1,0
prm-21c4281b443f082f,problem-3d1f09ed5cfd53dc,4,prm-21c4281b443f082f|run4,0,1,harmful,early,19,354,4/4,1,1,0,0
prm-c3c805b2888f0c71,problem-ef20b746da9beeb2,1,prm-c3c805b2888f0c71|run1,0,-1,harmful,early,21,290,4/4,1,0,1,0
prm-c3c805b2888f0c71,problem-ef20b746da9beeb2,2,prm-c3c805b2888f0c71|run2,0,-1,harmful,early,21,290,4/4,1,0,1,0
prm-c3c805b2888f0c71,problem-ef20b746da9beeb2,3,prm-c3c805b2888f0c71|run3,0,-1,harmful,early,21,290,4/4,1,0,1,0
prm-c3c805b2888f0c71,problem-ef20b746da9beeb2,4,prm-c3c805b2888f0c71|run4,0,-1,harmful,early,21,290,4/4,1,0,1,0
prm-49db7302a176b729,problem-59b3380466ff1adb,1,prm-49db7302a176b729|run1,1,0,harmful,early,22,282,4/4,1,0,1,0
prm-49db7302a176b729,problem-59b3380466ff1adb,2,prm-49db7302a176b729|run2,1,0,harmful,early,22,282,4/4,1,1,0,0
prm-49db7302a176b729,problem-59b3380466ff1adb,3,prm-49db7302a176b729|run3,1,0,harmful,early,22,282,4/4,1,0,1,0
prm-49db7302a176b729,problem-59b3380466ff1adb,4,prm-49db7302a176b729|run4,1,0,harmful,early,22,282,4/4,1,1,0,0
prm-9d7450aa50a1cc3f,problem-25b30ae82b7937f0,1,prm-9d7450aa50a1cc3f|run1,2,-1,harmful,middle,48,493,4/4,1,1,0,0
prm-9d7450aa50a1cc3f,problem-25b30ae82b7937f0,2,prm-9d7450aa50a1cc3f|run2,2,-1,harmful,middle,48,493,4/4,1,1,0,0
prm-9d7450aa50a1cc3f,problem-25b30ae82b7937f0,3,prm-9d7450aa50a1cc3f|run3,2,-1,harmful,middle,48,493,4/4,1,1,0,0
prm-9d7450aa50a1cc3f,problem-25b30ae82b7937f0,4,prm-9d7450aa50a1cc3f|run4,2,-1,harmful,middle,48,493,4/4,1,1,0,0
prm-24a570f07e4ce807,problem-c0364fc64487e4ec,1,prm-24a570f07e4ce807|run1,0,1,redundant,late,24,661,4/4,1,0,1,0
prm-24a570f07e4ce807,problem-c0364fc64487e4ec,2,prm-24a570f07e4ce807|run2,0,1,redundant,late,24,661,4/4,1,1,0,0
prm-24a570f07e4ce807,problem-c0364fc64487e4ec,3,prm-24a570f07e4ce807|run3,0,1,redundant,late,24,661,4/4,1,0,1,0
prm-24a570f07e4ce807,problem-c0364fc64487e4ec,4,prm-24a570f07e4ce807|run4,0,1,redundant,late,24,661,4/4,1,0,1,0
prm-f28e06b3ccb9dfd8,problem-4e48831b718f7ba2,1,prm-f28e06b3ccb9dfd8|run1,4,1,redundant,early,44,383,0/4,0,0,0,0
prm-f28e06b3ccb9dfd8,problem-4e48831b718f7ba2,2,prm-f28e06b3ccb9dfd8|run2,4,1,redundant,early,44,383,0/4,0,0,0,0
prm-f28e06b3ccb9dfd8,problem-4e48831b718f7ba2,3,prm-f28e06b3ccb9dfd8|run3,4,1,redundant,early,44,383,0/4,0,0,0,0
prm-f28e06b3ccb9dfd8,problem-4e48831b718f7ba2,4,prm-f28e06b3ccb9dfd8|run4,4,1,redundant,early,44,383,0/4,0,0,0,0
prm-1c1e7874f91737bc,problem-d3823d137562e66d,1,prm-1c1e7874f91737bc|run1,3,-1,harmful,early,62,391,0/4,0,0,0,0
prm-1c1e7874f91737bc,problem-d3823d137562e66d,2,prm-1c1e7874f91737bc|run2,3,-1,harmful,early,62,391,0/4,0,0,0,0
prm-1c1e7874f91737bc,problem-d3823d137562e66d,3,prm-1c1e7874f91737bc|run3,3,-1,harmful,early,62,391,0/4,0,0,0,0
prm-1c1e7874f91737bc,problem-d3823d137562e66d,4,prm-1c1e7874f91737bc|run4,3,-1,harmful,early,62,391,0/4,0,0,0,0
prm-f9aa238ea730d105,problem-9c621effde8b49ca,1,prm-f9aa238ea730d105|run1,2,-1,harmful,late,268,854,0/4,0,0,0,0
prm-f9aa238ea730d105,problem-9c621effde8b49ca,2,prm-f9aa238ea730d105|run2,2,-1,harmful,late,268,854,0/4,0,0,0,0
prm-f9aa238ea730d105,problem-9c621effde8b49ca,3,prm-f9aa238ea730d105|run3,2,-1,harmful,late,268,854,0/4,0,0,0,0
prm-f9aa238ea730d105,problem-9c621effde8b49ca,4,prm-f9aa238ea730d105|run4,2,-1,harmful,late,268,854,0/4,0,0,0,0
prm-2e5c19fc0f94ad0f,problem-6195174aabf201f9,1,prm-2e5c19fc0f94ad0f|run1,4,1,redundant,middle,20,455,2/4,0,1,0,1
prm-2e5c19fc0f94ad0f,problem-6195174aabf201f9,2,prm-2e5c19fc0f94ad0f|run2,4,1,redundant,middle,20,455,2/4,1,1,0,0
prm-2e5c19fc0f94ad0f,problem-6195174aabf201f9,3,prm-2e5c19fc0f94ad0f|run3,4,1,redundant,middle,20,455,2/4,1,1,0,0
prm-2e5c19fc0f94ad0f,problem-6195174aabf201f9,4,prm-2e5c19fc0f94ad0f|run4,4,1,redundant,middle,20,455,2/4,0,1,0,1
prm-b659045eab2bbc92,problem-c4f4fd84bb522f70,1,prm-b659045eab2bbc92|run1,2,0,harmful,early,26,387,4/4,1,1,0,0
prm-b659045eab2bbc92,problem-c4f4fd84bb522f70,2,prm-b659045eab2bbc92|run2,2,0,harmful,early,26,387,4/4,1,1,0,0
prm-b659045eab2bbc92,problem-c4f4fd84bb522f70,3,prm-b659045eab2bbc92|run3,2,0,harmful,early,26,387,4/4,1,1,0,0
prm-b659045eab2bbc92,problem-c4f4fd84bb522f70,4,prm-b659045eab2bbc92|run4,2,0,harmful,early,26,387,4/4,1,1,0,0
prm-579dd704ce645be9,problem-b5dc33c4111f2507,1,prm-579dd704ce645be9|run1,2,-1,harmful,middle,29,507,0/4,0,0,0,0
prm-579dd704ce645be9,problem-b5dc33c4111f2507,2,prm-579dd704ce645be9|run2,2,-1,harmful,middle,29,507,0/4,0,0,0,0
prm-579dd704ce645be9,problem-b5dc33c4111f2507,3,prm-579dd704ce645be9|run3,2,-1,harmful,middle,29,507,0/4,0,0,0,0
prm-579dd704ce645be9,problem-b5dc33c4111f2507,4,prm-579dd704ce645be9|run4,2,-1,harmful,middle,29,507,0/4,0,0,0,0
prm-42aea905c1b49570,problem-e560d5cf6d3fecc5,1,prm-42aea905c1b49570|run1,0,0,redundant,middle,44,601,4/4,1,1,0,0
prm-42aea905c1b49570,problem-e560d5cf6d3fecc5,2,prm-42aea905c1b49570|run2,0,0,redundant,middle,44,601,4/4,1,1,0,0
prm-42aea905c1b49570,problem-e560d5cf6d3fecc5,3,prm-42aea905c1b49570|run3,0,0,redundant,middle,44,601,4/4,1,1,0,0
prm-42aea905c1b49570,problem-e560d5cf6d3fecc5,4,prm-42aea905c1b49570|run4,0,0,redundant,middle,44,601,4/4,1,1,0,0
prm-db5fb9c45b89211e,problem-e86aeb48607d14cf,1,prm-db5fb9c45b89211e|run1,4,1,essential,middle,24,580,4/4,1,0,1,0
prm-db5fb9c45b89211e,problem-e86aeb48607d14cf,2,prm-db5fb9c45b89211e|run2,4,1,essential,middle,24,580,4/4,1,0,1,0
prm-db5fb9c45b89211e,problem-e86aeb48607d14cf,3,prm-db5fb9c45b89211e|run3,4,1,essential,middle,24,580,4/4,1,0,1,0
prm-db5fb9c45b89211e,problem-e86aeb48607d14cf,4,prm-db5fb9c45b89211e|run4,4,1,essential,middle,24,580,4/4,1,0,1,0
prm-b1b1d1fed6ca6e88,problem-88bd1d429ff4da88,1,prm-b1b1d1fed6ca6e88|run1,3,0,redundant,early,40,498,0/4,0,0,0,0
prm-b1b1d1fed6ca6e88,problem-88bd1d429ff4da88,2,prm-b1b1d1fed6ca6e88|run2,3,0,redundant,early,40,498,0/4,0,0,0,0
prm-b1b1d1fed6ca6e88,problem-88bd1d429ff4da88,3,prm-b1b1d1fed6ca6e88|run3,3,0,redundant,early,40,498,0/4,0,0,0,0
prm-b1b1d1fed6ca6e88,problem-88bd1d429ff4da88,4,prm-b1b1d1fed6ca6e88|run4,3,0,redundant,early,40,498,0/4,0,0,0,0
prm-e165ab188607be7d,problem-137a333dfafa51d5,1,prm-e165ab188607be7d|run1,1,-1,essential,early,31,456,0/4,0,0,0,0
prm-e165ab188607be7d,problem-137a333dfafa51d5,2,prm-e165ab188607be7d|run2,1,-1,essential,early,31,456,0/4,0,0,0,0
prm-e165ab188607be7d,problem-137a333dfafa51d5,3,prm-e165ab188607be7d|run3,1,-1,essential,early,31,456,0/4,0,0,0,0
prm-e165ab188607be7d,problem-137a333dfafa51d5,4,prm-e165ab188607be7d|run4,1,-1,essential,early,31,456,0/4,0,0,0,0
prm-a17bb33b5cced852,problem-dd48d65e326606be,1,prm-a17bb33b5cced852|run1,1,1,redundant,late,73,592,4/4,1,1,0,0
prm-a17bb33b5cced852,problem-dd48d65e326606be,2,prm-a17bb33b5cced852|run2,1,1,redundant,late,73,592,4/4,1,1,0,0
prm-a17bb33b5cced852,problem-dd48d65e326606be,3,prm-a17bb33b5cced852|run3,1,1,redundant,late,73,592,4/4,1,1,0,0
prm-a17bb33b5cced852,problem-dd48d65e326606be,4,prm-a17bb33b5cced852|run4,1,1,redundant,late,73,592,4/4,1,1,0,0
prm-57b082ca295d4211,problem-9855ca472cb26c0b,1,prm-57b082ca295d4211|run1,0,0,redundant,late,12,596,4/4,1,1,0,0
prm-57b082ca295d4211,problem-9855ca472cb26c0b,2,prm-57b082ca295d4211|run2,0,0,redundant,late,12,596,4/4,1,1,0,0
prm-57b082ca295d4211,problem-9855ca472cb26c0b,3,prm-57b082ca295d4211|run3,0,0,redundant,late,12,596,4/4,1,1,0,0
prm-57b082ca295d4211,problem-9855ca472cb26c0b,4,prm-57b082ca295d4211|run4,0,0,redundant,late,12,596,4/4,1,1,0,0
prm-67c15cd755da8374,problem-59930f06199891a2,1,prm-67c15cd755da8374|run1,3,1,essential,early,13,484,4/4,1,1,0,0
prm-67c15cd755da8374,problem-59930f06199891a2,2,prm-67c15cd755da8374|run2,3,1,essential,early,13,484,4/4,1,1,0,0
prm-67c15cd755da8374,problem-59930f06199891a2,3,prm-67c15cd755da8374|run3,3,1,essential,early,13,484,4/4,1,1,0,0
prm-67c15cd755da8374,problem-59930f06199891a2,4,prm-67c15cd755da8374|run4,3,1,essential,early,13,484,4/4,1,1,0,0
prm-0c1ebea011e80ccd,problem-21b63c00bc0a7ef6,1,prm-0c1ebea011e80ccd|run1,1,-1,harmful,middle,17,463,0/4,0,1,0,1
prm-0c1ebea011e80ccd,problem-21b63c00bc0a7ef6,2,prm-0c1ebea011e80ccd|run2,1,-1,harmful,middle,17,463,0/4,0,1,0,1
prm-0c1ebea011e80ccd,problem-21b63c00bc0a7ef6,3,prm-0c1ebea011e80ccd|run3,1,-1,harmful,middle,17,463,0/4,0,1,0,1
prm-0c1ebea011e80ccd,problem-21b63c00bc0a7ef6,4,prm-0c1ebea011e80ccd|run4,1,-1,harmful,middle,17,463,0/4,0,1,0,1
prm-b2a4ce5f01127d75,problem-25b30ae82b7937f0,1,prm-b2a4ce5f01127d75|run1,2,1,redundant,late,23,418,4/4,1,1,0,0
prm-b2a4ce5f01127d75,problem-25b30ae82b7937f0,2,prm-b2a4ce5f01127d75|run2,2,1,redundant,late,23,418,4/4,1,1,0,0
prm-b2a4ce5f01127d75,problem-25b30ae82b7937f0,3,prm-b2a4ce5f01127d75|run3,2,1,redundant,late,23,418,4/4,1,1,0,0
prm-b2a4ce5f01127d75,problem-25b30ae82b7937f0,4,prm-b2a4ce5f01127d75|run4,2,1,redundant,late,23,418,4/4,1,1,0,0
prm-e8da447d3e7aeca5,problem-87cc54d7f4f149ba,1,prm-e8da447d3e7aeca5|run1,4,-1,harmful,early,36,576,0/4,0,0,0,0
prm-e8da447d3e7aeca5,problem-87cc54d7f4f149ba,2,prm-e8da447d3e7aeca5|run2,4,-1,harmful,early,36,576,0/4,0,0,0,0
prm-e8da447d3e7aeca5,problem-87cc54d7f4f149ba,3,prm-e8da447d3e7aeca5|run3,4,-1,harmful,early,36,576,0/4,0,0,0,0
prm-e8da447d3e7aeca5,problem-87cc54d7f4f149ba,4,prm-e8da447d3e7aeca5|run4,4,-1,harmful,early,36,576,0/4,0,0,0,0
prm-56f31f0da676983f,problem-45d2328486552db2,1,prm-56f31f0da676983f|run1,1,-1,harmful,middle,61,553,0/4,0,0,0,0
prm-56f31f0da676983f,problem-45d2328486552db2,2,prm-56f31f0da676983f|run2,1,-1,harmful,middle,61,553,0/4,0,1,0,1
prm-56f31f0da676983f,problem-45d2328486552db2,3,prm-56f31f0da676983f|run3,1,-1,harmful,middle,61,553,0/4,0,1,0,1
prm-56f31f0da676983f,problem-45d2328486552db2,4,prm-56f31f0da676983f|run4,1,-1,harmful,middle,61,553,0/4,0,1,0,1
prm-1988846108e0f682,problem-4e48831b718f7ba2,1,prm-1988846108e0f682|run1,4,0,essential,early,40,385,0/4,0,0,0,0
prm-1988846108e0f682,problem-4e48831b718f7ba2,2,prm-1988846108e0f682|run2,4,0,essential,early,40,385,0/4,0,0,0,0
prm-1988846108e0f682,problem-4e48831b718f7ba2,3,prm-1988846108e0f682|run3,4,0,essential,early,40,385,0/4,0,0,0,0
prm-1988846108e0f682,problem-4e48831b718f7ba2,4,prm-1988846108e0f682|run4,4,0,essential,early,40,385,0/4,0,0,0,0
prm-1363a310736c9808,problem-0df325974e409586,1,prm-1363a310736c9808|run1,4,-1,harmful,early,47,472,0/4,0,0,0,0
prm-1363a310736c9808,problem-0df325974e409586,2,prm-1363a310736c9808|run2,4,-1,harmful,early,47,472,0/4,0,0,0,0
prm-1363a310736c9808,problem-0df325974e409586,3,prm-1363a310736c9808|run3,4,-1,harmful,early,47,472,0/4,0,0,0,0
prm-1363a310736c9808,problem-0df325974e409586,4,prm-1363a310736c9808|run4,4,-1,harmful,early,47,472,0/4,0,0,0,0
prm-1ef2f094b18fa4d5,problem-9f3b9f8d7ae2958e,1,prm-1ef2f094b18fa4d5|run1,2,-1,harmful,early,28,295,4/4,1,1,0,0
prm-1ef2f094b18fa4d5,problem-9f3b9f8d7ae2958e,2,prm-1ef2f094b18fa4d5|run2,2,-1,harmful,early,28,295,4/4,1,1,0,0
prm-1ef2f094b18fa4d5,problem-9f3b9f8d7ae2958e,3,prm-1ef2f094b18fa4d5|run3,2,-1,harmful,early,28,295,4/4,1,1,0,0
prm-1ef2f094b18fa4d5,problem-9f3b9f8d7ae2958e,4,prm-1ef2f094b18fa4d5|run4,2,-1,harmful,early,28,295,4/4,1,1,0,0
prm-b4ce181080c6935d,problem-50d8fc4d7e16382c,1,prm-b4ce181080c6935d|run1,4,-1,redundant,middle,15,569,3/4,1,0,1,0
prm-b4ce181080c6935d,problem-50d8fc4d7e16382c,2,prm-b4ce181080c6935d|run2,4,-1,redundant,middle,15,569,3/4,0,0,0,0
prm-b4ce181080c6935d,problem-50d8fc4d7e16382c,3,prm-b4ce181080c6935d|run3,4,-1,redundant,middle,15,569,3/4,1,1,0,0
prm-b4ce181080c6935d,problem-50d8fc4d7e16382c,4,prm-b4ce181080c6935d|run4,4,-1,redundant,middle,15,569,3/4,1,1,0,0
prm-e5218a9b5d49ef04,problem-44174d8b3df5f07b,1,prm-e5218a9b5d49ef04|run1,1,-1,harmful,early,32,310,0/4,0,1,0,1
prm-e5218a9b5d49ef04,problem-44174d8b3df5f07b,2,prm-e5218a9b5d49ef04|run2,1,-1,harmful,early,32,310,0/4,0,0,0,0
prm-e5218a9b5d49ef04,problem-44174d8b3df5f07b,3,prm-e5218a9b5d49ef04|run3,1,-1,harmful,early,32,310,0/4,0,1,0,1
prm-e5218a9b5d49ef04,problem-44174d8b3df5f07b,4,prm-e5218a9b5d49ef04|run4,1,-1,harmful,early,32,310,0/4,0,1,0,1
prm-934ae181dbf1e5d6,problem-e670b2f65bcd4b8c,1,prm-934ae181dbf1e5d6|run1,2,-1,harmful,late,20,386,4/4,1,1,0,0
prm-934ae181dbf1e5d6,problem-e670b2f65bcd4b8c,2,prm-934ae181dbf1e5d6|run2,2,-1,harmful,late,20,386,4/4,1,1,0,0
prm-934ae181dbf1e5d6,problem-e670b2f65bcd4b8c,3,prm-934ae181dbf1e5d6|run3,2,-1,harmful,late,20,386,4/4,1,1,0,0
prm-934ae181dbf1e5d6,problem-e670b2f65bcd4b8c,4,prm-934ae181dbf1e5d6|run4,2,-1,harmful,late,20,386,4/4,1,1,0,0
prm-4a41ea6ca0473740,problem-5a8c50102096a59a,1,prm-4a41ea6ca0473740|run1,0,0,redundant,late,35,1229,0/4,0,1,0,1
prm-4a41ea6ca0473740,problem-5a8c50102096a59a,2,prm-4a41ea6ca0473740|run2,0,0,redundant,late,35,1229,0/4,0,0,0,0
prm-4a41ea6ca0473740,problem-5a8c50102096a59a,3,prm-4a41ea6ca0473740|run3,0,0,redundant,late,35,1229,0/4,0,0,0,0
prm-4a41ea6ca0473740,problem-5a8c50102096a59a,4,prm-4a41ea6ca0473740|run4,0,0,redundant,late,35,1229,0/4,0,0,0,0
prm-df9bfb129e27eea5,problem-c09864a50ddd773b,1,prm-df9bfb129e27eea5|run1,3,0,harmful,middle,41,633,4/4,1,1,0,0
prm-df9bfb129e27eea5,problem-c09864a50ddd773b,2,prm-df9bfb129e27eea5|run2,3,0,harmful,middle,41,633,4/4,1,1,0,0
prm-df9bfb129e27eea5,problem-c09864a50ddd773b,3,prm-df9bfb129e27eea5|run3,3,0,harmful,middle,41,633,4/4,1,1,0,0
prm-df9bfb129e27eea5,problem-c09864a50ddd773b,4,prm-df9bfb129e27eea5|run4,3,0,harmful,middle,41,633,4/4,1,1,0,0
prm-cfbe55fef530eeea,problem-af2fadb634c99ff9,1,prm-cfbe55fef530eeea|run1,2,1,essential,early,54,393,4/4,1,1,0,0
prm-cfbe55fef530eeea,problem-af2fadb634c99ff9,2,prm-cfbe55fef530eeea|run2,2,1,essential,early,54,393,4/4,1,1,0,0
prm-cfbe55fef530eeea,problem-af2fadb634c99ff9,3,prm-cfbe55fef530eeea|run3,2,1,essential,early,54,393,4/4,1,1,0,0
prm-cfbe55fef530eeea,problem-af2fadb634c99ff9,4,prm-cfbe55fef530eeea|run4,2,1,essential,early,54,393,4/4,1,1,0,0
prm-c5d23e135f1567c3,problem-86dafa426d0346e1,1,prm-c5d23e135f1567c3|run1,0,-1,harmful,middle,158,390,0/4,0,0,0,0
prm-c5d23e135f1567c3,problem-86dafa426d0346e1,2,prm-c5d23e135f1567c3|run2,0,-1,harmful,middle,158,390,0/4,0,0,0,0
prm-c5d23e135f1567c3,problem-86dafa426d0346e1,3,prm-c5d23e135f1567c3|run3,0,-1,harmful,middle,158,390,0/4,0,0,0,0
prm-c5d23e135f1567c3,problem-86dafa426d0346e1,4,prm-c5d23e135f1567c3|run4,0,-1,harmful,middle,158,390,0/4,0,0,0,0
prm-17ba4f9e4d89154f,problem-e8bbc51e4f0cedba,1,prm-17ba4f9e4d89154f|run1,0,-1,harmful,late,17,867,0/4,0,1,0,1
prm-17ba4f9e4d89154f,problem-e8bbc51e4f0cedba,2,prm-17ba4f9e4d89154f|run2,0,-1,harmful,late,17,867,0/4,0,1,0,1
prm-17ba4f9e4d89154f,problem-e8bbc51e4f0cedba,3,prm-17ba4f9e4d89154f|run3,0,-1,harmful,late,17,867,0/4,0,1,0,1
prm-17ba4f9e4d89154f,problem-e8bbc51e4f0cedba,4,prm-17ba4f9e4d89154f|run4,0,-1,harmful,late,17,867,0/4,0,1,0,1
prm-6a5663499dcdfb6e,problem-de2d1c474b9ee450,1,prm-6a5663499dcdfb6e|run1,1,1,essential,early,30,362,3/4,0,1,0,1
prm-6a5663499dcdfb6e,problem-de2d1c474b9ee450,2,prm-6a5663499dcdfb6e|run2,1,1,essential,early,30,362,3/4,1,1,0,0
prm-6a5663499dcdfb6e,problem-de2d1c474b9ee450,3,prm-6a5663499dcdfb6e|run3,1,1,essential,early,30,362,3/4,1,1,0,0
prm-6a5663499dcdfb6e,problem-de2d1c474b9ee450,4,prm-6a5663499dcdfb6e|run4,1,1,essential,early,30,362,3/4,1,1,0,0
prm-9e945c5a20713eba,problem-6a73c9a2c1ed843f,1,prm-9e945c5a20713eba|run1,0,0,essential,late,28,581,4/4,1,1,0,0
prm-9e945c5a20713eba,problem-6a73c9a2c1ed843f,2,prm-9e945c5a20713eba|run2,0,0,essential,late,28,581,4/4,1,1,0,0
prm-9e945c5a20713eba,problem-6a73c9a2c1ed843f,3,prm-9e945c5a20713eba|run3,0,0,essential,late,28,581,4/4,1,1,0,0
prm-9e945c5a20713eba,problem-6a73c9a2c1ed843f,4,prm-9e945c5a20713eba|run4,0,0,essential,late,28,581,4/4,1,1,0,0
prm-bf79591055298bcd,problem-d051c7975db227d7,1,prm-bf79591055298bcd|run1,2,-1,harmful,late,51,1033,0/4,0,0,0,0
prm-bf79591055298bcd,problem-d051c7975db227d7,2,prm-bf79591055298bcd|run2,2,-1,harmful,late,51,1033,0/4,0,0,0,0
prm-bf79591055298bcd,problem-d051c7975db227d7,3,prm-bf79591055298bcd|run3,2,-1,harmful,late,51,1033,0/4,0,0,0,0
prm-bf79591055298bcd,problem-d051c7975db227d7,4,prm-bf79591055298bcd|run4,2,-1,harmful,late,51,1033,0/4,0,0,0,0
prm-61fb797f33ef26d1,problem-32c3cda4fa5ff5d1,1,prm-61fb797f33ef26d1|run1,2,-1,harmful,late,18,615,4/4,1,1,0,0
prm-61fb797f33ef26d1,problem-32c3cda4fa5ff5d1,2,prm-61fb797f33ef26d1|run2,2,-1,harmful,late,18,615,4/4,1,1,0,0
prm-61fb797f33ef26d1,problem-32c3cda4fa5ff5d1,3,prm-61fb797f33ef26d1|run3,2,-1,harmful,late,18,615,4/4,1,1,0,0
prm-61fb797f33ef26d1,problem-32c3cda4fa5ff5d1,4,prm-61fb797f33ef26d1|run4,2,-1,harmful,late,18,615,4/4,1,1,0,0
prm-d828d740ba9cd096,problem-ab7e10c4af73c9ed,1,prm-d828d740ba9cd096|run1,1,1,essential,early,18,364,4/4,1,1,0,0
prm-d828d740ba9cd096,problem-ab7e10c4af73c9ed,2,prm-d828d740ba9cd096|run2,1,1,essential,early,18,364,4/4,1,1,0,0
prm-d828d740ba9cd096,problem-ab7e10c4af73c9ed,3,prm-d828d740ba9cd096|run3,1,1,essential,early,18,364,4/4,1,1,0,0
prm-d828d740ba9cd096,problem-ab7e10c4af73c9ed,4,prm-d828d740ba9cd096|run4,1,1,essential,early,18,364,4/4,1,1,0,0
prm-81dd96c2af2f5b96,problem-c26fe5040bbc76a5,1,prm-81dd96c2af2f5b96|run1,2,1,essential,early,72,327,0/4,0,1,0,1
prm-81dd96c2af2f5b96,problem-c26fe5040bbc76a5,2,prm-81dd96c2af2f5b96|run2,2,1,essential,early,72,327,0/4,0,0,0,0
prm-81dd96c2af2f5b96,problem-c26fe5040bbc76a5,3,prm-81dd96c2af2f5b96|run3,2,1,essential,early,72,327,0/4,0,0,0,0
prm-81dd96c2af2f5b96,problem-c26fe5040bbc76a5,4,prm-81dd96c2af2f5b96|run4,2,1,essential,early,72,327,0/4,0,0,0,0
prm-53e6ba65d64de23f,problem-81b70497c6720b0f,1,prm-53e6ba65d64de23f|run1,0,-1,harmful,middle,648,427,0/4,0,0,0,0
prm-53e6ba65d64de23f,problem-81b70497c6720b0f,2,prm-53e6ba65d64de23f|run2,0,-1,harmful,middle,648,427,0/4,0,0,0,0
prm-53e6ba65d64de23f,problem-81b70497c6720b0f,3,prm-53e6ba65d64de23f|run3,0,-1,harmful,middle,648,427,0/4,0,0,0,0
prm-53e6ba65d64de23f,problem-81b70497c6720b0f,4,prm-53e6ba65d64de23f|run4,0,-1,harmful,middle,648,427,0/4,0,0,0,0
prm-569d7cf9abe65f34,problem-2aeafb5e569f94dd,1,prm-569d7cf9abe65f34|run1,2,1,essential,early,35,314,0/4,0,1,0,1
prm-569d7cf9abe65f34,problem-2aeafb5e569f94dd,2,prm-569d7cf9abe65f34|run2,2,1,essential,early,35,314,0/4,0,1,0,1
prm-569d7cf9abe65f34,problem-2aeafb5e569f94dd,3,prm-569d7cf9abe65f34|run3,2,1,essential,early,35,314,0/4,0,1,0,1
prm-569d7cf9abe65f34,problem-2aeafb5e569f94dd,4,prm-569d7cf9abe65f34|run4,2,1,essential,early,35,314,0/4,0,1,0,1
prm-51383cc20140c6d4,problem-0887851f3251fb23,1,prm-51383cc20140c6d4|run1,3,0,redundant,middle,6,494,4/4,1,1,0,0
prm-51383cc20140c6d4,problem-0887851f3251fb23,2,prm-51383cc20140c6d4|run2,3,0,redundant,middle,6,494,4/4,1,1,0,0
prm-51383cc20140c6d4,problem-0887851f3251fb23,3,prm-51383cc20140c6d4|run3,3,0,redundant,middle,6,494,4/4,1,1,0,0
prm-51383cc20140c6d4,problem-0887851f3251fb23,4,prm-51383cc20140c6d4|run4,3,0,redundant,middle,6,494,4/4,1,1,0,0
prm-60b56f07df1c7db4,problem-e6376885ffd20df9,1,prm-60b56f07df1c7db4|run1,3,-1,harmful,middle,46,521,0/4,0,0,0,0
prm-60b56f07df1c7db4,problem-e6376885ffd20df9,2,prm-60b56f07df1c7db4|run2,3,-1,harmful,middle,46,521,0/4,0,0,0,0
